name,brand,calories_per_100g,protein_per_100g,carbs_per_100g,fat_per_100g,fiber_per_100g,water_per_100g,portion_name,portion_grams,source,external_id
Taco Dorado De Barbacoa,,267.29,10.19,13.99,18.54,0.38,55.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),3405
Taco Dorado De Barbacoa,,443.33,19.42,25.2,22.34,0.53,29.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),3406
Taco Sudado De Chicharrón,,401.27,22.9,17.8,20.9,0.38,35.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),3417
Taco Sudado De Chicharrón,,338.48,12.74,25.57,14.96,0.65,44.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),3418
Taco Sudado De Chicharrón,,144.37,15.9,21.98,17.9,0.63,41.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),3419
Taco Sudado De Chicharrón,,249.31,5.82,20.42,16.03,0.77,54.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),3420
Taco Sudado De Chicharrón,,281.68,15.81,20.56,17.33,1.09,43.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),3421
Taco Sudado De Chicharrón,,277.54,24.32,15.79,13.06,0.63,44.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),3422
Taco Sudado De Chicharrón,,311.74,6.65,25.45,18.15,0.6,47.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),3423
Taco Sudado De Chicharrón,,267.92,10.54,21.64,13.99,1.14,51.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),3424
Taco Sudado De Chicharrón,,370.88,17.59,21.56,14.78,0.66,43,,,INCMNSZ/CONABIO 2019 (fibra bruta),3425
Taco Sudado De Chicharrón,,363.67,20.45,20.85,15.74,0.73,39.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),3426
Taco Sudado De Frijol,,250.64,5.74,27.11,10.59,0.61,53.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),3427
Taco Sudado De Frijol,,255.57,5.75,31.09,7.82,1.41,52.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),3428
Taco Sudado De Frijol,,175.5,4.79,28.44,11.84,0.68,52.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),3429
Taco Sudado De Frijol,,241.87,5.65,28.22,9.57,0.53,54.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),3430
Taco Sudado De Frijol,,335.44,5.34,31.35,16.05,0.33,45.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),3431
Taco Sudado De Frijol,,283.08,6.86,29.99,12.21,1.01,47.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),3432
Taco Sudado De Frijol,,327.09,4.67,30.47,16.6,0.77,45.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),3433
Taco Sudado De Frijol,,285.49,4.48,28.68,15.1,0.52,49.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),3434
Taco Sudado De Frijol,,308.92,5.62,28,15.74,1.06,47.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),3435
Taco Sudado De Frijol,,275.53,5.6,26.97,12.7,1.32,51.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),3436
Taco Sudado De Papa,,248.7,4.12,31.12,11.98,0.65,50.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),3437
Taco Sudado De Papa,,234.39,3.41,33.2,6.8,0.3,54.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),3438
Taco Sudado De Papa,,191.47,4.49,21.51,9.71,0.63,61.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),3439
Taco Sudado De Papa,,211.56,3.27,26.49,8.7,0.76,58.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),3440
Taco Sudado De Papa,,234.39,3.08,32.57,7.52,0.3,54.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),3441
Taco Sudado De Papa,,267.25,3.05,26.47,14.59,0.48,54.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),3442
Taco Sudado De Papa,,204.6,3.13,26.9,7.43,1.24,60.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),3443
Taco Sudado De Papa,,200.38,3.35,26.48,6.79,0.35,61,,,INCMNSZ/CONABIO 2019 (fibra bruta),3444
Taco Sudado De Papa,,223.64,3.06,26.74,9.46,0.62,58.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),3445
Taco Sudado De Papa Con Bistec,,232.8,8.13,24.01,8.99,0.26,56.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),3446
Tacos de Carnitas De Cerdo,,290.03,15.79,16.35,14.21,0.44,50.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),3380
Tamarindo,,258,5.9,64.45,0.8,5.25,21.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),1102
Tamarindo Bebida Preparada,,42,0,11.2,0.1,0.2,88,,,INCMNSZ/CONABIO 2019 (fibra bruta),1105
Tamarindo Bola Con Azúcar,,371.5,1.2,89.2,1.1,3.6,3.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),1106
Tamarindo Bola Con Chile,,367.3,1.9,86.1,1.7,3.8,4.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),1107
"Tamarindo Concentrado, Para Preparar Bebidas",,289,0.3,71.7,1,0.3,26.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),1108
Tamarindo Jarabe,,31,0.2,65.9,0,0,33.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),1109
Tamarindo Jarabe Con Pulpa,,242,0.2,62.1,0.2,0.9,36.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),1110
Tamarindo Néctar,,50,0.1,13.9,0,0.3,85.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),1111
Tamarindo Pulpa,,332,1,89.9,0.6,1.4,6,,,INCMNSZ/CONABIO 2019 (fibra bruta),1112
Tamarindo Pulpa Con Chile,,288.4,1,67.5,1.6,2.4,23.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),1113
Tamarindo Pulpa Con Chile,,284,0.6,68.7,0.7,2.5,22.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),1114
Tangerina Jugo Concentrado,,238,2.4,63.1,0.4,0.5,31.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),1115
Tangerina Jugo Concentrado,,239,2.4,63.6,0.2,0.3,31.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),1116
"Tangerina Rosa, Jugo Concentrado",,213,3.1,55.7,0.3,0.2,39.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),1117
"Tangerina Rosa, Jugo Concentrado",,228,3.5,57.9,1,0.4,35.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),1118
"Tangerina Rosa, Jugo Concentrado",,216,1.8,57.5,0.4,0.2,39,,,INCMNSZ/CONABIO 2019 (fibra bruta),1119
"Tangerina Rosa, Jugo Concentrado",,219,1.1,59,0.3,0.2,38.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),1120
Te Amareto,,197,19.4,53,0.9,11.7,9.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),3447
Te Canela,,154,3.8,37.8,1.2,41.5,10,,,INCMNSZ/CONABIO 2019 (fibra bruta),3448
Te De Flores,,281,11.82,52.93,2.95,17.76,9.49,,,INCMNSZ/CONABIO 2019 (fibra bruta),3449
Te Negro,,256,19.6,56.8,0.6,12.1,4.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),3451
Te Tila,,223,3.7,56.1,1.6,26.3,8.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),3461
Tejocote,,86,0.62,21.99,0.55,2.74,73.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),1122
Tomate Verde,,20,0.57,4.16,0.54,1.23,92.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),3892
Tomate Verde,,20,0.75,3.62,0.6,1.33,93.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),3893
Tomate Verde,,27,1.25,4.52,0.9,1.43,91.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),3894
"Tomate Verde, Conserva",,27,0.12,6,0.66,1.32,90.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),3897
Tomiles,,31,3.5,6.33,0.04,1.33,86.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),3898
Toronja,,32,0.56,7.77,0.3,0.67,90.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),1125
Toronja,,60,1.12,14.5,0.49,0.59,82.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),1126
Toronja Jarabe Jugo,,39,0.8,10,0,0.2,88.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),1130
Toronja Jarabe Jugo,,41,0.2,10,0.1,0.1,88.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),1131
Toronja Jarabe Jugo,,51,0.31,12.13,0.06,0,87.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),1133
Toronja Jarabe Jugo,,42,0.2,11.3,0.1,0.1,88.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),1134
Torta De Carne De Puerco Con Salsa,,262,12.92,13.74,17.24,8.45,53.4,,,INCMNSZ/CONABIO 2019,3463
Torta De Carne De Puerco Con Salsa,,185,6.83,24.8,6.55,4.21,58.45,,,INCMNSZ/CONABIO 2019,3464
Torta De Carne De Puerco Con Verduras Y Chile Jalapeño,,193,12.18,19.12,7.52,10.97,57.63,,,INCMNSZ/CONABIO 2019,3465
Torta De Jamón,,222,12.7,22.46,6.3,0.41,55.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),3467
Torta De Jamón,,250.33,8.11,25.19,10.42,0.45,53.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),3468
Torta De Jamón,,303.39,9,34.72,12.38,0,41.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),3469
Torta De Jamón,,203.21,9.05,27.75,5.28,0.93,54.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),3470
Torta De Jamón,,214.29,7.91,29.46,4.63,0.02,55.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),3471
Torta De Jamón,,212.31,9.31,23.69,6.4,0.03,58,,,INCMNSZ/CONABIO 2019 (fibra bruta),3472
Torta De Jamón,,291.13,9.04,25.07,12.02,0.01,51.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),3473
Torta De Jamón,,223.6,9.45,25.93,6.93,0.05,54.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),3474
Torta De Jamón,,252.06,9.54,29.46,8.02,15,50.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),3475
Torta De Jamón,,286.29,13.87,19.96,12.3,1,50.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),3476
Torta de Milanesa,,298.34,14.29,24.38,12.33,0.24,46.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),3479
Torta De Milanesa,,292.46,13.07,24.44,12.35,0.17,48,,,INCMNSZ/CONABIO 2019 (fibra bruta),3478
Torta De Milanesa De Pollo,,283.46,11.2,23.37,12.12,0.19,51.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),3480
Torta De Milanesa De Pollo,,315.5,14.39,29.93,15.34,0.15,38.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),3481
Torta De Milanesa De Pollo,,280.14,15.1,29.28,8.07,0.66,45.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),3482
Torta De Milanesa De Pollo,,281.02,13.56,26.71,9.31,0.16,48.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),3483
Torta De Milanesa De Res,,292.04,13.46,25.27,11.1,0.53,47.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),3484
Torta De Milanesa De Res,,261.13,13.63,22.26,11.67,0.1,50.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),3485
Torta De Milanesa De Res,,221.72,12.66,19.4,7.47,0.25,57.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),3486
Torta De Pierna,,188,9,22,7,0.5,72,,,INCMNSZ/CONABIO 2019 (fibra bruta),3488
Tortas de Milanesa de res,,333.81,14.21,29.44,13.53,0.23,40.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),3487
Trigo Barra Tipo Panecillo,,367,21.6,43.3,15.1,1.1,16.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),2319
"Trigo Botana Fritos Con Chile,Sal Y Limón",,449,8,57,21,5.5,3.9,,,INCMNSZ/CONABIO 2019,2321
Trigo Cereal Con Relleno De Fresa,,441.7,6.1,75.3,12.9,0.6,3.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),2330
Trigo Cereal Para Desayuno,,339,13,66.9,2.2,7.6,3.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),2332
Trigo Cereal Para Desayuno,,355,10.9,75.5,1,3.8,4.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),2334
Trigo Cereal Para Desayuno,,338,0.8,2.3,0.4,75.7,10.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),2336
Trigo Cereal Para Desayuno,,345,14.1,69.2,1.3,26,4.8,,,INCMNSZ/CONABIO 2019,2337
Trigo Cereal Para Desayuno,,220,12,67.3,2,7.7,6,,,INCMNSZ/CONABIO 2019 (fibra bruta),2338
Trigo Cereal Para Desayuno,,376,6.6,86.1,0.6,1.3,3.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),2339
Trigo Cereal Para Desayuno,,402,5.3,87.8,0.3,0.6,3.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),2340
Trigo Cereal Para Desayuno,,380,5.6,87.7,0.8,1.4,4.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),2341
Trigo Cereal Para Desayuno,,386,6.2,87.6,1.2,0.5,2.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),2342
Trigo Cereal Para Desayuno,,380,5.6,87.9,0.7,0.8,4.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),2343
Trigo Cereal Para Desayuno,,381,5.9,88,0.6,0.6,3.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),2344
Trigo Cereal Para Desayuno,,345,12,72.3,0.9,5,5.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),2345
Trigo Cereal Para Desayuno,,234,15.5,66.7,2.3,28.8,2.6,,,INCMNSZ/CONABIO 2019,2346
Trigo Cereal Para Desayuno,,377,5.6,88,0.3,0.6,3.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),2347
Trigo Cereal Para Desayuno,,369,12.8,76.1,1.5,1.2,4.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),2348
Trigo Cereal Salvado Con Fibra,,318,16.8,60.4,3.5,11.2,2.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),2350
Trigo Galleta,,456,5.7,66,21.5,1.2,11.7,,,INCMNSZ/CONABIO 2019,2353
Trigo Galleta,,474,6.9,72,17.6,0.3,1.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),2354
Trigo Galleta,,466,5.8,67.2,19.3,1,5.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),2355
Trigo Galleta,,503,6,67.5,23.2,0.3,1.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),2356
Trigo Galleta,,433,14.8,65.2,16.2,2.2,7.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),2366
Trigo Galleta,,452,7.9,72.8,14.4,0.8,3.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),2367
Trigo Galleta,,549,3.7,60.4,34.1,0.5,0.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),2368
Trigo Galleta,,476,10.5,59.1,22.7,1,5.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),2369
Trigo Galleta,,462,8.7,68.4,17.4,0.9,3.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),2370
Trigo Galleta,,432,9.1,66.2,14.7,0.5,8.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),2371
Trigo Galleta,,419,11.1,56.7,16.8,1.2,12.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),2372
Trigo Galleta,,445,8,58.8,20.4,2.8,8.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),2373
Trigo Galleta,,468,8.8,66.1,19.1,0.9,3.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),2374
Trigo Galleta,,463,9.8,62.7,19.7,1.4,4.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),2375
Trigo Galleta,,479,10.2,61.3,22.2,1,3.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),2376
Trigo Galleta,,481,10.1,61.2,22.5,1.4,2.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),2377
Trigo Galleta,,460,9.5,62.3,19.8,0.7,6.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),2378
Trigo Galleta Cobertura De Piña,,493.2,7,63.2,23.6,1,3.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),2381
Trigo Galleta Con Chocolate,,291,18.9,2.1,23,42.9,10.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),2382
Trigo Galleta Con Cobertura Clara De Chocolate,,489.9,8.6,62.8,22.7,0.8,3.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),2383
Trigo Galleta Con Cobertura De Naranja,,487.1,7.8,62.9,22.7,0.7,4.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),2384
Trigo Galleta Con Cobertura De Piña,,484.7,8.6,60.6,23.1,0.7,5.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),2385
Trigo Galleta Con Cobertura Obscura De Chocolate,,485.3,7.3,62.5,22.9,1.2,4.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),2386
Trigo Galleta Con Cobertura Sabor Chocolate,,489.8,7.1,62.7,23.4,0.7,4.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),2387
Trigo Galleta Con Relleno De Piloncillo,,487.9,6.51,62.33,23.62,0,6.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),2388
Trigo Galleta De Animalitos,,378,6.4,80.5,3.4,1.1,6.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),2389
"Trigo Galleta De Barquillo, Crujiente En Chocolate",,524,6.9,63.5,26.9,0.5,0.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),2390
Trigo Galleta De Chocolate,,480,6.9,63.1,23.1,1,5.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),2391
Trigo Galleta De Cuatro Granos,,422,9.4,63.5,14.5,1.2,7.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),2392
Trigo Galleta De Mantequilla,,508,4.7,67.7,24.3,0.4,2.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),2393
Trigo Galleta De Ostioncitos,,449,10,67,15.7,0.3,4.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),2394
Trigo Galleta Hawaiana,,425,6,78,10,0.6,4.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),2395
Trigo Galleta Pirueta,,448,5.3,78.5,12.6,0.2,2.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),2396
Trigo Galleta Polvorón,,501,9.9,63.5,23.9,0.9,1,,,INCMNSZ/CONABIO 2019 (fibra bruta),2397
Trigo Galleta Polvorón,,490,10.7,62,22.9,0.9,2.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),2398
"Trigo Galleta Proteinada, Cobertura Fresa",,488.3,8.3,63.6,22.3,0.9,3.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),2399
"Trigo Galleta Proteinada, Cobertura Naranja",,499.5,10.3,60.8,23.9,0.7,2.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),2400
"Trigo Galleta Proteinada, Cobertura Piña",,491.2,7.4,63.2,23.2,0.7,4.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),2401
Trigo Galleta Tradicional De Manteca,,547,7.1,57.8,32,1,1.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),2402
"Trigo Galleta Vienesa, Con Relleno De Chocolate",,515,5.4,65.6,25.7,0.2,1.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),2403
Trigo Galletas Light,,446.8,12.2,66.2,14.8,1,3.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),2404
Trigo Germen,,371,21,58.6,5.4,2.1,10,,,INCMNSZ/CONABIO 2019 (fibra bruta),2405
Trigo Germen,,375,27.4,41.7,12.3,3.6,10.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),2406
Trigo Granillo,,364,12.9,71.08,2.26,2.36,9.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),2407
Trigo Grano,,379,13.9,65.31,6.4,2.59,9.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),2409
Trigo Grano,,370,10.7,76.3,1.48,3.72,5.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),2410
Trigo Harina,,342.8,10.8,72.2,1.2,0.5,14.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),2411
Trigo Harina,,356,11.6,71.6,1.7,0.4,13.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),2414
Trigo Harina,,362.1,10.9,75.8,1.7,0.9,10,,,INCMNSZ/CONABIO 2019 (fibra bruta),2416
Trigo Harina,,358,11.45,72.74,1.73,1.6,11.53,,,INCMNSZ/CONABIO 2019 (fibra bruta),2417
Trigo Harina,,362,9.54,76.73,1.08,1.93,11.91,,,INCMNSZ/CONABIO 2019,2418
Trigo Harina,,357,12.5,72.29,1.34,1.65,11.05,,,INCMNSZ/CONABIO 2019 (fibra bruta),2419
Trigo Harina,,353,12.02,71.55,1.19,0.5,14.11,,,INCMNSZ/CONABIO 2019 (fibra bruta),2423
Trigo Harina,,361,12.1,75.6,1.1,0.4,10.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),2425
Trigo Harina,,359,10.6,74.3,1.2,0.5,12.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),2426
Trigo Harina (74% Extracción),,371,10.1,77.78,1.14,0.08,9.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),2428
Trigo Harina 100% Integral,,373.2,12.2,75.7,2.4,3.3,4.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),2429
Trigo Harina Especial,,364,11.5,75.4,0.9,0.5,11.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),2430
Trigo Harina Integral,,338.7,11.9,68.5,1.9,2.7,13.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),2431
Trigo Harina Integral,,365,12.5,71.6,2.3,3.3,8.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),2432
Trigo Harina Integral,,357,8.7,80.5,2.2,2.9,3.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),2434
Trigo Harina Integral,,349,11.4,75,2.5,2.2,7.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),2435
Trigo Harina Molturada Integral,,377,9.8,77.9,2,1.5,7.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),2436
Trigo Harina Para Bolillos,,375,11.5,76.5,1.6,0,9.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),2437
Trigo Harina Para Galletas Light,,369.3,10.3,76.4,2.5,1.1,7.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),2438
Trigo Harina Para Hot Cakes,,343,9.5,67.2,3.3,1.2,13.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),2439
Trigo Harina Para Pastel Light,,365.1,11.5,72.8,3.1,1.3,8,,,INCMNSZ/CONABIO 2019 (fibra bruta),2445
Trigo Harina Para Repostería,,387,11.15,80.5,1.22,0.43,6,,,INCMNSZ/CONABIO 2019 (fibra bruta),2446
Trigo Harina Refinada,,367,10.3,75.5,1.7,0.3,11.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),2449
Trigo Oblea,,417.47,10.43,84,0.85,0,2.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),2451
Trigo Pan Blanco (Virginia),,255,7.68,54.16,2.33,3.49,31.38,,,INCMNSZ/CONABIO 2019,2458
"Trigo Pan Blanco, Bolillo Y Pan Francés (Para Torta)",,296,8.3,55,5,4.1,29,,,INCMNSZ/CONABIO 2019,2459
Trigo Pan Bolillo,,307,9.5,64.89,0.21,0.5,23.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),2461
Trigo Pan Bolillo,,283,8.5,59.67,0.36,0,30.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),2463
Trigo Pan Bolillo,,309,9.2,65.2,0.4,0.6,22.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),2464
Trigo Pan Bolillo Integral,,325,10.58,67.76,0.4,0.26,18.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),2468
Trigo Pan Bolita,,333,10.2,66.2,2.3,0.9,18.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),2469
Trigo Pan De Acambaro,,364,8.22,61.93,9.26,5.99,18.36,,,INCMNSZ/CONABIO 2019,2473
Trigo Pan De Caja Blanco,,277,8.2,52.8,3.1,0.9,33.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),2474
Trigo Pan de Caja Deli-Enfant,,290.5,9.4,56.7,2.9,0.2,28.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),2351
Trigo Pan de Caja Deli-Femme,,301.4,11.1,54.8,4.2,1.4,26.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),2352
"Trigo Pan De Caja, 5 Granos Bajo En Sodio",,265.2,12.6,39.3,6.4,1.5,37.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),2478
Trigo Pan De Fiesta,,321.8,5.8,61.6,5.8,0.1,26.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),2479
"Trigo Pan De Sal, Bisquetes",,385,5,51.3,17.8,1.8,23,,,INCMNSZ/CONABIO 2019,2481
"Trigo Pan Dulce, Amaraldi",,275.7,6.7,40.8,27.3,0.8,23.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),2483
"Trigo Pan Dulce, Bisquet Integral",,426.2,8,48.6,22.2,0.7,17.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),2484
"Trigo Pan Dulce, Cocol",,448,9.7,55.4,21.6,0.6,11.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),2487
"Trigo Pan Dulce, Conchita",,340,7.12,59.16,10.01,2.87,20.17,,,INCMNSZ/CONABIO 2019,2489
"Trigo Pan Dulce, Cuernitos",,485,8.1,57,25,1,8.8,,,INCMNSZ/CONABIO 2019,2492
"Trigo Pan Dulce, Cuerno",,381.2,9.3,50.9,15.6,0.2,22.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),2494
"Trigo Pan Dulce, Cuerno Integral",,426.3,8.4,49.8,21.5,0.5,18,,,INCMNSZ/CONABIO 2019 (fibra bruta),2496
"Trigo Pan Dulce, Empanada De Calabaza",,360,5.7,48.6,15.7,1.4,28,,,INCMNSZ/CONABIO 2019,2500
"Trigo Pan Dulce, Marranitos (Pan Con Melaza Y Anís)",,391,7.1,64.3,12.5,1.4,14,,,INCMNSZ/CONABIO 2019,2505
"Trigo Pan Dulce, Muffin Integral",,317.5,7.2,48.5,18.3,0.4,24.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),2506
"Trigo Pan Dulce, Rosca",,466,7,63.1,21.2,0.5,7,,,INCMNSZ/CONABIO 2019 (fibra bruta),2514
Trigo Pan Enriquecido Rebanado,,287,9.44,52.83,3.8,0.33,31.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),2519
Trigo Pan Enriquecido Rebanado,,348,9.19,64.93,3.2,1.08,19.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),2520
Trigo Pan Enriquecido Rebanado,,285,9.5,57.34,1.3,0.46,29.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),2521
Trigo Pan Integral,,263,8.7,54.02,0.64,1.44,33.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),2522
